transcript_id,gene_id,gene_symbol,pathway_id,annotation_version
Cre02.g099150.t1.2,Cre02.g099150,,,v5.5
Cre02.g099452.t1.1,Cre02.g099452,,,v5.5
Cre02.g095070.t1.1,Cre02.g095070,,,v5.5
Cre02.g097334.t1.1,Cre02.g097334,,,v5.5
Cre02.g096450.t1.1,Cre02.g096450,,,v5.5
Cre02.g095950.t1.1,Cre02.g095950,,,v5.5
Cre02.g095900.t1.2,Cre02.g095900,,,v5.5
Cre02.g095800.t1.2,Cre02.g095800,,,v5.5
Cre02.g095750.t1.2,Cre02.g095750,ZEP1,,v5.5
Cre02.g095650.t1.1,Cre02.g095650,,,v5.5
Cre02.g095600.t1.2,Cre02.g095600,,,v5.5
Cre02.g095550.t1.1,Cre02.g095550,,,v5.5
Cre03.g197950.t1.2,Cre03.g197950,,,v5.5
Cre03.g195650.t1.2,Cre03.g195650,PRPS10,,v5.5
Cre03.g195550.t1.2,Cre03.g195550,,,v5.5
Cre03.g195326.t1.1,Cre03.g195326,,,v5.5
Cre03.g195000.t1.2,Cre03.g195000,,,v5.5
Cre03.g194750.t1.1,Cre03.g194750,,,v5.5
Cre03.g193676.t1.1,Cre03.g193676,,,v5.5
Cre03.g193300.t1.2,Cre03.g193300,CPLD56,,v5.5
Cre03.g192676.t1.1,Cre03.g192676,,,v5.5
Cre03.g193200.t1.2,Cre03.g193200,,,v5.5
Cre03.g191100.t1.2,Cre03.g191100,,,v5.5
Cre03.g191050.t1.2,Cre03.g191050,,Creinhardtii PWY-6435,v5.5
Cre03.g191050.t1.2,Cre03.g191050,,Creinhardtii PWY-561,v5.5
Cre03.g191050.t1.2,Cre03.g191050,,Creinhardtii ILEUDEG-PWY,v5.5
Cre03.g191050.t1.2,Cre03.g191050,,Creinhardtii PWY-5138,v5.5
Cre03.g191050.t1.2,Cre03.g191050,,Creinhardtii PWY-5136,v5.5
Cre03.g191050.t1.2,Cre03.g191050,,Creinhardtii VALDEG-PWY,v5.5
Cre03.g191050.t1.2,Cre03.g191050,,Creinhardtii PWY-735,v5.5
Cre03.g191050.t1.2,Cre03.g191050,,Creinhardtii PWY-735,v5.5
Cre03.g191050.t1.2,Cre03.g191050,,Creinhardtii PWY-735,v5.5
Cre03.g191050.t1.2,Cre03.g191050,,Creinhardtii PWY-7606,v5.5
Cre03.g188900.t1.2,Cre03.g188900,,,v5.5
Cre03.g188050.t1.2,Cre03.g188050,,,v5.5
Cre03.g188026.t1.1,Cre03.g188026,,,v5.5
Cre03.g187850.t1.2,Cre03.g187850,,,v5.5
Cre03.g187800.t1.2,Cre03.g187800,,,v5.5
Cre03.g187750.t1.2,Cre03.g187750,,,v5.5
Cre03.g187450.t1.2,Cre03.g187450,,Creinhardtii PENTOSE-P-PWY,v5.5
Cre03.g187450.t1.2,Cre03.g187450,,Creinhardtii PWY-5723,v5.5
Cre03.g187450.t1.2,Cre03.g187450,,Creinhardtii NONOXIPENT-PWY,v5.5
Cre03.g187450.t1.2,Cre03.g187450,,Creinhardtii CALVIN-PWY,v5.5
Cre03.g186900.t1.1,Cre03.g186900,,,v5.5
Cre03.g188350.t1.2,Cre03.g188350,,,v5.5
Cre03.g186700.t1.1,Cre03.g186700,,,v5.5
Cre03.g185600.t1.1,Cre03.g185600,,Creinhardtii PWY-5084,v5.5
Cre03.g185400.t1.1,Cre03.g185400,,,v5.5
Cre03.g182650.t1.2,Cre03.g182650,,Creinhardtii PWY-6958,v5.5
Cre03.g182650.t1.2,Cre03.g182650,,Creinhardtii PWY-6958,v5.5
Cre03.g182650.t1.2,Cre03.g182650,,Creinhardtii PWY-5353,v5.5
Cre03.g182650.t1.2,Cre03.g182650,,Creinhardtii PWY-5353,v5.5
Cre03.g182650.t1.2,Cre03.g182650,,Creinhardtii PWY-6433,v5.5
Cre03.g182650.t1.2,Cre03.g182650,,Creinhardtii PWY-6433,v5.5
Cre03.g182650.t1.2,Cre03.g182650,,Creinhardtii PWY-6433,v5.5
Cre03.g182650.t1.2,Cre03.g182650,,Creinhardtii PWY-6433,v5.5
Cre03.g182650.t1.2,Cre03.g182650,,Creinhardtii PWY-6433,v5.5
Cre03.g182650.t1.2,Cre03.g182650,,Creinhardtii PWY-6433,v5.5
Cre03.g182650.t1.2,Cre03.g182650,,Creinhardtii PWY-6803,v5.5
Cre03.g182650.t1.2,Cre03.g182650,,Creinhardtii PWY-7416,v5.5
Cre03.g182650.t1.2,Cre03.g182650,,Creinhardtii PWY-7409,v5.5
Cre03.g182551.t1.2,Cre03.g182551,PCY1,,v5.5
Cre03.g180400.t1.2,Cre03.g180400,,,v5.5
Cre03.g182900.t1.2,Cre03.g182900,,,v5.5
Cre03.g181350.t1.1,Cre03.g181350,MRPL17,,v5.5
Cre03.g181150.t1.1,Cre03.g181150,DLL1,,v5.5
Cre03.g179050.t1.2,Cre03.g179050,,,v5.5
Cre03.g178450.t1.2,Cre03.g178450,,,v5.5
Cre03.g181550.t1.2,Cre03.g181550,,,v5.5
Cre03.g179880.t1.1,Cre03.g179880,,,v5.5
Cre03.g178075.t1.1,Cre03.g178075,,,v5.5
Cre03.g177826.t1.1,Cre03.g177826,,,v5.5
Cre03.g177476.t1.1,Cre03.g177476,,,v5.5
Cre03.g175584.t1.2,Cre03.g175584,,,v5.5
Cre03.g174700.t1.1,Cre03.g174700,,,v5.5
Cre03.g174550.t1.2,Cre03.g174550,,,v5.5
Cre03.g174525.t1.1,Cre03.g174525,,,v5.5
Cre03.g176700.t1.1,Cre03.g176700,CPL4,,v5.5
Cre03.g173500.t1.1,Cre03.g173500,,,v5.5
Cre03.g173200.t1.2,Cre03.g173200,ERV2,,v5.5
Cre03.g173000.t1.1,Cre03.g173000,,,v5.5
Cre03.g171500.t1.1,Cre03.g171500,,,v5.5
Cre03.g171350.t1.2,Cre03.g171350,SEC61A,,v5.5
Cre03.g169450.t1.1,Cre03.g169450,,,v5.5
Cre03.g169250.t1.1,Cre03.g169250,,,v5.5
Cre03.g168850.t1.2,Cre03.g168850,,,v5.5
Cre03.g168775.t1.1,Cre03.g168775,,,v5.5
Cre03.g170950.t1.2,Cre03.g170950,,,v5.5
Cre03.g170428.t1.2,Cre03.g170428,,,v5.5
Cre03.g167756.t1.1,Cre03.g167756,,,v5.5
Cre03.g167734.t1.1,Cre03.g167734,,,v5.5
Cre03.g170625.t1.1,Cre03.g170625,,,v5.5
Cre03.g167690.t1.1,Cre03.g167690,,,v5.5
Cre03.g165500.t1.2,Cre03.g165500,,,v5.5
Cre03.g165471.t1.2,Cre03.g165471,,,v5.5
Cre03.g163750.t1.2,Cre03.g163750,,,v5.5
Cre03.g163376.t1.2,Cre03.g163376,,,v5.5
Cre03.g161976.t1.1,Cre03.g161976,,,v5.5
Cre03.g160950.t1.1,Cre03.g160950,,,v5.5
Cre03.g157850.t1.2,Cre03.g157850,,,v5.5
Cre03.g159581.t2.1,Cre03.g159581,,,v5.5
Cre03.g159500.t4.1,Cre03.g159500,,Creinhardtii POLYAMINSYN3-PWY,v5.5
Cre03.g159500.t4.1,Cre03.g159500,,Creinhardtii POLYAMINSYN3-PWY,v5.5
Cre03.g159500.t4.1,Cre03.g159500,,Creinhardtii POLYAMINSYN3-PWY,v5.5
Cre03.g159500.t4.1,Cre03.g159500,,Creinhardtii PWY-46,v5.5
Cre03.g159500.t4.1,Cre03.g159500,,Creinhardtii PWY-46,v5.5
Cre03.g159500.t4.1,Cre03.g159500,,Creinhardtii PWY-46,v5.5
Cre03.g157725.t1.1,Cre03.g157725,,,v5.5
Cre03.g157700.t1.2,Cre03.g157700,,,v5.5
Cre03.g157564.t1.2,Cre03.g157564,,,v5.5
Cre03.g157326.t1.1,Cre03.g157326,,,v5.5
Cre03.g156300.t1.2,Cre03.g156300,,,v5.5
Cre03.g155976.t1.1,Cre03.g155976,,,v5.5
Cre03.g155926.t1.1,Cre03.g155926,,,v5.5
Cre03.g155650.t1.2,Cre03.g155650,,,v5.5
Cre03.g155100.t1.2,Cre03.g155100,,,v5.5
Cre03.g158650.t1.2,Cre03.g158650,,,v5.5
Cre03.g157300.t1.2,Cre03.g157300,,,v5.5
Cre03.g154726.t1.1,Cre03.g154726,,,v5.5
Cre03.g153076.t1.1,Cre03.g153076,,,v5.5
Cre03.g152701.t1.1,Cre03.g152701,,,v5.5
Cre03.g152326.t1.1,Cre03.g152326,,,v5.5
Cre03.g152100.t1.2,Cre03.g152100,,,v5.5
Cre03.g152050.t1.2,Cre03.g152050,,,v5.5
Cre03.g152000.t1.2,Cre03.g152000,,Creinhardtii PWY-5963,v5.5
Cre03.g151200.t1.2,Cre03.g151200,CGLD16,,v5.5
Cre03.g151150.t1.2,Cre03.g151150,,,v5.5
Cre03.g151100.t1.1,Cre03.g151100,,,v5.5
Cre03.g151050.t1.1,Cre03.g151050,,,v5.5
Cre03.g151000.t1.2,Cre03.g151000,,,v5.5
Cre03.g150950.t1.1,Cre03.g150950,,,v5.5
Cre03.g152850.t1.2,Cre03.g152850,,,v5.5
Cre03.g152800.t1.2,Cre03.g152800,,,v5.5
Cre03.g152750.t1.1,Cre03.g152750,,,v5.5
Cre03.g150900.t1.2,Cre03.g150900,,,v5.5
Cre03.g150850.t1.2,Cre03.g150850,,,v5.5
Cre03.g150800.t1.1,Cre03.g150800,,,v5.5
Cre03.g150783.t1.1,Cre03.g150783,,,v5.5
Cre03.g150767.t1.1,Cre03.g150767,,,v5.5
Cre03.g150750.t2.1,Cre03.g150750,,,v5.5
Cre03.g150750.t1.2,Cre03.g150750,,,v5.5
Cre03.g150700.t1.1,Cre03.g150700,,,v5.5
Cre03.g150650.t1.2,Cre03.g150650,,,v5.5
Cre03.g150600.t1.2,Cre03.g150600,,,v5.5
Cre03.g151450.t1.2,Cre03.g151450,,,v5.5
Cre03.g149750.t1.2,Cre03.g149750,,,v5.5
Cre03.g149650.t1.1,Cre03.g149650,CCD1,,v5.5
Cre03.g149600.t1.1,Cre03.g149600,CYG53,,v5.5
Cre03.g149550.t1.1,Cre03.g149550,,,v5.5
Cre03.g149517.t2.1,Cre03.g149517,,,v5.5
Cre03.g149517.t1.1,Cre03.g149517,,,v5.5
Cre03.g149500.t1.1,Cre03.g149500,,,v5.5
Cre03.g149450.t1.1,Cre03.g149450,,,v5.5
Cre03.g149400.t1.1,Cre03.g149400,,,v5.5
Cre03.g149350.t1.1,Cre03.g149350,,,v5.5
Cre03.g149050.t1.1,Cre03.g149050,,,v5.5
Cre03.g149001.t1.1,Cre03.g149001,,,v5.5
Cre03.g148900.t1.1,Cre03.g148900,,,v5.5
Cre03.g151900.t1.2,Cre03.g151900,,,v5.5
Cre03.g151850.t1.2,Cre03.g151850,,,v5.5
Cre03.g150350.t1.1,Cre03.g150350,CPLD70,,v5.5
Cre03.g150300.t1.2,Cre03.g150300,,,v5.5
Cre03.g150251.t1.1,Cre03.g150251,,,v5.5
Cre03.g150200.t1.2,Cre03.g150200,,,v5.5
Cre03.g150151.t1.1,Cre03.g150151,,,v5.5
Cre03.g150101.t1.1,Cre03.g150101,,,v5.5
Cre03.g150050.t1.1,Cre03.g150050,,Creinhardtii TRIGLSYN-PWY,v5.5
Cre03.g149950.t1.1,Cre03.g149950,,,v5.5
Cre03.g148750.t1.2,Cre03.g148750,,,v5.5
Cre03.g148700.t1.2,Cre03.g148700,,,v5.5
Cre03.g148500.t1.2,Cre03.g148500,,,v5.5
Cre03.g148450.t1.1,Cre03.g148450,,,v5.5
Cre03.g148400.t1.2,Cre03.g148400,,,v5.5
Cre03.g148350.t1.2,Cre03.g148350,,,v5.5
Cre03.g148300.t1.2,Cre03.g148300,,,v5.5
Cre03.g148250.t1.1,Cre03.g148250,CGL58,,v5.5
Cre03.g148201.t1.1,Cre03.g148201,,,v5.5
Cre03.g148150.t1.1,Cre03.g148150,,,v5.5
Cre03.g148100.t1.2,Cre03.g148100,,,v5.5
Cre03.g146867.t2.1,Cre03.g146867,FAP17,,v5.5
Cre03.g146867.t1.1,Cre03.g146867,FAP17,,v5.5
Cre03.g146847.t1.1,Cre03.g146847,,,v5.5
Cre03.g146827.t1.1,Cre03.g146827,,,v5.5
Cre03.g149300.t1.1,Cre03.g149300,,,v5.5
Cre03.g149150.t1.2,Cre03.g149150,,,v5.5
Cre03.g146787.t1.1,Cre03.g146787,,,v5.5
Cre03.g146767.t1.1,Cre03.g146767,,,v5.5
Cre03.g146747.t1.1,Cre03.g146747,,,v5.5
Cre03.g146407.t1.1,Cre03.g146407,,,v5.5
Cre03.g146347.t1.1,Cre03.g146347,,,v5.5
Cre03.g146547.t1.1,Cre03.g146547,,,v5.5
Cre03.g145787.t1.1,Cre03.g145787,,,v5.5
Cre03.g145327.t1.1,Cre03.g145327,,,v5.5
Cre03.g145307.t2.1,Cre03.g145307,,,v5.5
Cre03.g145167.t1.1,Cre03.g145167,,,v5.5
Cre03.g144667.t1.1,Cre03.g144667,ClpT4,,v5.5
Cre03.g144504.t1.1,Cre03.g144504,,,v5.5
Cre03.g143807.t1.1,Cre03.g143807,,,v5.5
Cre03.g144104.t1.1,Cre03.g144104,,,v5.5
Cre03.g144084.t1.1,Cre03.g144084,,,v5.5
Cre03.g144064.t1.1,Cre03.g144064,,,v5.5
Cre03.g144031.t1.1,Cre03.g144031,,,v5.5
Cre03.g144011.t4.1,Cre03.g144011,,,v5.5
Cre03.g144011.t3.1,Cre03.g144011,,,v5.5
Cre03.g144344.t2.1,Cre03.g144344,,,v5.5
Cre03.g144344.t1.1,Cre03.g144344,,,v5.5
Cre03.g144324.t1.1,Cre03.g144324,,,v5.5
Cre03.g144304.t1.1,Cre03.g144304,,,v5.5
Cre03.g144284.t1.1,Cre03.g144284,,,v5.5
Cre03.g144344.t3.1,Cre03.g144344,,,v5.5
Cre04.g211599.t2.1,Cre04.g211599,,,v5.5
Cre04.g211600.t1.1,Cre04.g211600,,,v5.5
Cre04.g211650.t1.2,Cre04.g211650,,,v5.5
Cre04.g211650.t2.1,Cre04.g211650,,,v5.5
Cre04.g211700.t1.1,Cre04.g211700,,,v5.5
Cre04.g211750.t1.1,Cre04.g211750,,,v5.5
Cre04.g211800.t1.2,Cre04.g211800,RPL23,,v5.5
Cre04.g211850.t1.2,Cre04.g211850,,,v5.5
Cre04.g211900.t1.1,Cre04.g211900,,Creinhardtii PWY-5980,v5.5
Cre04.g211950.t1.1,Cre04.g211950,,Creinhardtii PWY-5980,v5.5
Cre04.g212450.t1.2,Cre04.g212450,,,v5.5
Cre04.g213152.t1.1,Cre04.g213152,,,v5.5
Cre04.g214209.t1.1,Cre04.g214209,,,v5.5
Cre04.g214505.t1.1,Cre04.g214505,,,v5.5
Cre04.g214550.t1.2,Cre04.g214550,,,v5.5
Cre04.g215702.t1.1,Cre04.g215702,,,v5.5
Cre04.g215952.t1.1,Cre04.g215952,,,v5.5
Cre04.g216102.t1.1,Cre04.g216102,,,v5.5
Cre04.g216840.t1.1,Cre04.g216840,,,v5.5
Cre04.g217300.t1.2,Cre04.g217300,,,v5.5
Cre04.g217900.t1.2,Cre04.g217900,,,v5.5
Cre04.g217909.t1.1,Cre04.g217909,,,v5.5
Cre04.g217917.t1.1,Cre04.g217917,,,v5.5
Cre04.g217918.t2.1,Cre04.g217918,,,v5.5
Cre04.g217918.t1.1,Cre04.g217918,,,v5.5
Cre04.g217926.t1.1,Cre04.g217926,,,v5.5
Cre04.g217947.t1.1,Cre04.g217947,,,v5.5
Cre04.g217956.t1.1,Cre04.g217956,,,v5.5
Cre04.g217960.t1.1,Cre04.g217960,,,v5.5
Cre04.g217962.t1.1,Cre04.g217962,,,v5.5
Cre04.g217967.t1.1,Cre04.g217967,,,v5.5
Cre04.g217974.t1.1,Cre04.g217974,,,v5.5
Cre04.g217975.t1.1,Cre04.g217975,,,v5.5
Cre04.g217977.t1.1,Cre04.g217977,,,v5.5
Cre04.g217979.t1.1,Cre04.g217979,,,v5.5
Cre04.g217986.t1.1,Cre04.g217986,,,v5.5
Cre04.g217987.t1.1,Cre04.g217987,,,v5.5
Cre04.g218350.t1.2,Cre04.g218350,,,v5.5
Cre04.g218400.t1.1,Cre04.g218400,,,v5.5
Cre04.g218550.t1.2,Cre04.g218550,,,v5.5
Cre04.g219796.t1.2,Cre04.g219796,,,v5.5
Cre04.g220461.t1.1,Cre04.g220461,,,v5.5
Cre04.g220500.t1.2,Cre04.g220500,,,v5.5
Cre04.g220576.t1.1,Cre04.g220576,,,v5.5
Cre04.g220787.t1.2,Cre04.g220787,,,v5.5
Cre04.g221350.t1.2,Cre04.g221350,,,v5.5
Cre04.g221900.t1.1,Cre04.g221900,,,v5.5
Cre04.g222150.t1.2,Cre04.g222150,,,v5.5
Cre04.g222200.t1.2,Cre04.g222200,,,v5.5
Cre04.g222850.t1.2,Cre04.g222850,,,v5.5
Cre04.g224826.t1.1,Cre04.g224826,,,v5.5
Cre04.g224867.t1.1,Cre04.g224867,,,v5.5
Cre04.g224899.t1.1,Cre04.g224899,,,v5.5
Cre04.g225150.t1.1,Cre04.g225150,,,v5.5
Cre04.g225176.t1.1,Cre04.g225176,,,v5.5
Cre04.g225776.t1.1,Cre04.g225776,,,v5.5
Cre04.g226176.t1.1,Cre04.g226176,,,v5.5
Cre04.g226226.t1.1,Cre04.g226226,,,v5.5
Cre04.g226350.t1.2,Cre04.g226350,,,v5.5
Cre04.g226350.t2.1,Cre04.g226350,,,v5.5
Cre04.g226811.t2.1,Cre04.g226811,,,v5.5
Cre04.g227568.t1.2,Cre04.g227568,,,v5.5
Cre02.g095042.t1.1,Cre02.g095042,,,v5.5
Cre02.g095041.t1.1,Cre02.g095041,,,v5.5
Cre02.g095040.t1.1,Cre02.g095040,,,v5.5
Cre02.g095039.t2.1,Cre02.g095039,,,v5.5
Cre02.g095039.t1.1,Cre02.g095039,,,v5.5
Cre02.g095038.t1.1,Cre02.g095038,,,v5.5
Cre02.g095037.t1.1,Cre02.g095037,,,v5.5
Cre02.g095036.t1.1,Cre02.g095036,,,v5.5
Cre02.g095035.t1.1,Cre02.g095035,,,v5.5
Cre02.g095034.t1.1,Cre02.g095034,,,v5.5
Cre02.g095033.t1.1,Cre02.g095033,,,v5.5
Cre02.g095032.t1.1,Cre02.g095032,,,v5.5
Cre02.g095000.t1.2,Cre02.g095000,,Creinhardtii LIPASYN-PWY,v5.5
Cre02.g095000.t1.2,Cre02.g095000,,Creinhardtii PWY-6803,v5.5
Cre02.g095000.t1.2,Cre02.g095000,,Creinhardtii PWY-7417,v5.5
Cre02.g095000.t1.2,Cre02.g095000,,Creinhardtii PWY-7416,v5.5
Cre02.g095000.t1.2,Cre02.g095000,,Creinhardtii PWY-7409,v5.5
Cre02.g094500.t1.2,Cre02.g094500,,,v5.5
Cre02.g094426.t1.1,Cre02.g094426,,,v5.5
Cre02.g094100.t1.2,Cre02.g094100,,,v5.5
Cre02.g093950.t1.2,Cre02.g093950,,Creinhardtii PWY-7196,v5.5
Cre02.g093950.t1.2,Cre02.g093950,,Creinhardtii PWY-7208,v5.5
Cre02.g093950.t1.2,Cre02.g093950,,Creinhardtii PWY0-162,v5.5
Cre02.g093950.t1.2,Cre02.g093950,,Creinhardtii PWY-7211,v5.5
Cre02.g093950.t1.2,Cre02.g093950,,Creinhardtii PWY-7176,v5.5
Cre02.g093800.t2.1,Cre02.g093800,,,v5.5
Cre02.g092926.t1.1,Cre02.g092926,,,v5.5
Cre02.g092100.t1.2,Cre02.g092100,,,v5.5
Cre02.g093401.t1.1,Cre02.g093401,,,v5.5
Cre02.g093150.t2.1,Cre02.g093150,,,v5.5
Cre02.g093150.t1.2,Cre02.g093150,,,v5.5
Cre02.g093117.t1.1,Cre02.g093117,,,v5.5
Cre02.g093084.t1.1,Cre02.g093084,,,v5.5
Cre02.g092983.t1.1,Cre02.g092983,,,v5.5
Cre02.g091450.t1.1,Cre02.g091450,,,v5.5
Cre02.g090689.t1.2,Cre02.g090689,,,v5.5
Cre02.g089800.t1.1,Cre02.g089800,,,v5.5
Cre02.g091226.t1.1,Cre02.g091226,,,v5.5
Cre02.g088900.t1.2,Cre02.g088900,PRPL1,,v5.5
Cre02.g085500.t1.1,Cre02.g085500,,,v5.5
Cre02.g085200.t1.1,Cre02.g085200,,,v5.5
Cre02.g086456.t2.1,Cre02.g086456,,,v5.5
Cre02.g086428.t1.1,Cre02.g086428,,,v5.5
Cre02.g084900.t1.2,Cre02.g084900,,,v5.5
Cre02.g085326.t1.1,Cre02.g085326,,,v5.5
Cre02.g083000.t1.2,Cre02.g083000,,,v5.5
Cre02.g082800.t1.2,Cre02.g082800,,,v5.5
Cre02.g084176.t1.1,Cre02.g084176,,,v5.5
Cre02.g084000.t1.2,Cre02.g084000,,,v5.5
Cre02.g082576.t1.1,Cre02.g082576,,,v5.5
Cre02.g083350.t1.1,Cre02.g083350,,,v5.5
Cre02.g081000.t1.2,Cre02.g081000,,,v5.5
Cre02.g080950.t1.2,Cre02.g080950,,,v5.5
Cre02.g079004.t1.1,Cre02.g079004,,,v5.5
Cre02.g078251.t1.1,Cre02.g078251,,,v5.5
Cre02.g077850.t1.2,Cre02.g077850,FAP212,,v5.5
Cre02.g075994.t1.2,Cre02.g075994,,,v5.5
Cre02.g075676.t1.1,Cre02.g075676,,,v5.5
Cre02.g076550.t1.2,Cre02.g076550,,,v5.5
Cre02.g075301.t1.1,Cre02.g075301,,,v5.5
Cre02.g074737.t1.2,Cre02.g074737,,,v5.5
Cre02.g074550.t1.2,Cre02.g074550,,,v5.5
Cre02.g074474.t1.1,Cre02.g074474,,,v5.5
Cre02.g074437.t1.1,Cre02.g074437,,,v5.5
Cre02.g074217.t1.2,Cre02.g074217,,,v5.5
Cre02.g074976.t1.1,Cre02.g074976,,,v5.5
Cre02.g073150.t1.2,Cre02.g073150,,,v5.5
Cre03.g212193.t1.1,Cre03.g212193,,,v5.5
Cre03.g208300.t1.2,Cre03.g208300,,,v5.5
Cre03.g208050.t1.2,Cre03.g208050,HAD1,,v5.5
Cre03.g209169.t1.1,Cre03.g209169,,,v5.5
Cre03.g209057.t1.1,Cre03.g209057,,,v5.5
Cre03.g208385.t1.1,Cre03.g208385,,,v5.5
Cre03.g207350.t2.1,Cre03.g207350,,,v5.5
Cre03.g206952.t1.1,Cre03.g206952,,,v5.5
Cre03.g206929.t1.1,Cre03.g206929,,,v5.5
Cre03.g206817.t1.1,Cre03.g206817,,,v5.5
Cre03.g206800.t1.1,Cre03.g206800,,,v5.5
Cre03.g206750.t1.2,Cre03.g206750,,,v5.5
Cre03.g206700.t1.1,Cre03.g206700,,,v5.5
Cre03.g210065.t1.1,Cre03.g210065,,,v5.5
Cre03.g209953.t2.1,Cre03.g209953,,,v5.5
Cre03.g209841.t1.1,Cre03.g209841,,,v5.5
Cre03.g209617.t1.1,Cre03.g209617,,,v5.5
Cre03.g207601.t1.1,Cre03.g207601,,,v5.5
Cre03.g207600.t2.1,Cre03.g207600,,,v5.5
Cre03.g207600.t1.2,Cre03.g207600,,,v5.5
Cre03.g207550.t1.2,Cre03.g207550,,,v5.5
Cre03.g206650.t1.2,Cre03.g206650,,,v5.5
Cre03.g206600.t1.2,Cre03.g206600,,Creinhardtii VALSYN-PWY,v5.5
Cre03.g206600.t1.2,Cre03.g206600,,Creinhardtii ILEUSYN-PWY,v5.5
Cre03.g206600.t1.2,Cre03.g206600,,Creinhardtii BRANCHED-CHAIN-AA-SYN-PWY,v5.5
Cre03.g206600.t1.2,Cre03.g206600,,Creinhardtii BRANCHED-CHAIN-AA-SYN-PWY,v5.5
Cre03.g206600.t1.2,Cre03.g206600,,Creinhardtii PWY-3001,v5.5
Cre03.g206593.t1.1,Cre03.g206593,,,v5.5
Cre03.g206550.t1.2,Cre03.g206550,CPLD2,Creinhardtii RIBOSYN2-PWY,v5.5
Cre03.g206500.t1.1,Cre03.g206500,,,v5.5
Cre03.g206481.t1.1,Cre03.g206481,,,v5.5
Cre03.g206452.t1.1,Cre03.g206452,,,v5.5
Cre03.g206450.t1.2,Cre03.g206450,,,v5.5
Cre03.g206369.t1.1,Cre03.g206369,,,v5.5
Cre03.g206350.t1.1,Cre03.g206350,OPR19,,v5.5
Cre03.g205850.t1.2,Cre03.g205850,,,v5.5
Cre03.g205809.t1.1,Cre03.g205809,,,v5.5
Cre03.g205800.t1.2,Cre03.g205800,,,v5.5
Cre03.g205500.t1.1,Cre03.g205500,,,v5.5
Cre03.g206200.t2.1,Cre03.g206200,,,v5.5
Cre03.g206200.t1.1,Cre03.g206200,,,v5.5
Cre03.g206145.t1.1,Cre03.g206145,,,v5.5
Cre03.g206087.t1.1,Cre03.g206087,,,v5.5
Cre03.g206033.t1.1,Cre03.g206033,,,v5.5
Cre03.g206000.t1.2,Cre03.g206000,,,v5.5
Cre03.g205950.t1.1,Cre03.g205950,,,v5.5
Cre03.g205249.t1.1,Cre03.g205249,,,v5.5
Cre03.g205200.t1.2,Cre03.g205200,,,v5.5
Cre03.g205150.t1.2,Cre03.g205150,,,v5.5
Cre03.g205137.t1.1,Cre03.g205137,,,v5.5
Cre03.g205050.t1.2,Cre03.g205050,DGTT4,Creinhardtii TRIGLSYN-PWY,v5.5
Cre03.g205025.t1.1,Cre03.g205025,,,v5.5
Cre03.g205000.t1.1,Cre03.g205000,,,v5.5
Cre03.g204950.t1.2,Cre03.g204950,,,v5.5
Cre03.g204900.t1.1,Cre03.g204900,,,v5.5
Cre03.g204850.t1.2,Cre03.g204850,,,v5.5
Cre03.g204801.t1.1,Cre03.g204801,,,v5.5
Cre03.g204465.t3.1,Cre03.g204465,,,v5.5
Cre03.g204465.t2.1,Cre03.g204465,,,v5.5
Cre03.g205428.t1.2,Cre03.g205428,,,v5.5
Cre03.g204465.t1.1,Cre03.g204465,,,v5.5
Cre03.g204450.t1.2,Cre03.g204450,,,v5.5
Cre03.g204400.t1.1,Cre03.g204400,,,v5.5
Cre03.g204353.t1.1,Cre03.g204353,,,v5.5
Cre03.g204350.t1.2,Cre03.g204350,CLPR4,,v5.5
Cre03.g204300.t1.1,Cre03.g204300,,,v5.5
Cre03.g204250.t1.2,Cre03.g204250,SAH1,Creinhardtii PWY-5041,v5.5
Cre03.g204241.t1.1,Cre03.g204241,,,v5.5
Cre03.g204212.t1.2,Cre03.g204212,,,v5.5
Cre03.g204200.t1.2,Cre03.g204200,,,v5.5
Cre03.g204100.t1.1,Cre03.g204100,,Creinhardtii PWY-5980,v5.5
Cre03.g203950.t1.1,Cre03.g203950,,,v5.5
Cre03.g203905.t1.1,Cre03.g203905,,,v5.5
Cre03.g203900.t2.1,Cre03.g203900,,,v5.5
Cre03.g203900.t1.2,Cre03.g203900,,,v5.5
Cre03.g203850.t1.2,Cre03.g203850,,Creinhardtii PWY-5340,v5.5
Cre03.g203850.t1.2,Cre03.g203850,,Creinhardtii PWY-6932,v5.5
Cre03.g203800.t1.2,Cre03.g203800,,,v5.5
Cre03.g204650.t1.2,Cre03.g204650,NUOB4,,v5.5
Cre03.g203625.t1.1,Cre03.g203625,,,v5.5
Cre03.g202785.t1.1,Cre03.g202785,,,v5.5
Cre03.g202650.t1.2,Cre03.g202650,,,v5.5
Cre03.g202225.t1.1,Cre03.g202225,,,v5.5
Cre03.g201301.t1.2,Cre03.g201301,,,v5.5
Cre03.g201163.t1.1,Cre03.g201163,,,v5.5
Cre03.g201150.t1.1,Cre03.g201150,,Creinhardtii PWY-1581,v5.5
Cre03.g200879.t1.1,Cre03.g200879,,,v5.5
Cre03.g200850.t1.2,Cre03.g200850,,,v5.5
Cre03.g200800.t1.1,Cre03.g200800,CYG61,,v5.5
Cre03.g201950.t1.2,Cre03.g201950,,,v5.5
Cre03.g201900.t1.1,Cre03.g201900,RSP1,,v5.5
Cre03.g201888.t1.1,Cre03.g201888,,,v5.5
